LATITUDE,LONGITUDE,YEAR,JJAS_SUM
11.25,76.25,1992,2521.0861362814903
11.25,76.25,1993,1767.6179311871529
11.25,76.25,1994,2764.13016153872
11.25,76.25,1995,2038.9300674498081
11.25,76.25,1996,1911.445120126009
11.25,76.25,1997,2136.234959587455
11.25,76.25,1998,2368.0879230201244
11.25,76.25,1999,1711.7909372001886
11.25,76.25,2000,1828.8854714930058
11.25,76.25,2001,1366.6606362909079
11.25,76.25,2002,1149.310642145574
11.25,76.25,2003,1247.3475376665592
11.25,76.25,2004,1412.2360252141953
11.25,76.25,2005,533.3121053576469
11.25,76.25,2006,1547.279751688242
11.25,76.25,2007,3505.8146838992834
11.25,76.25,2008,1482.167929455638
11.25,76.25,2009,1806.2036221325397
11.25,76.25,2010,1749.6664066910744
11.25,76.25,2011,1946.1352360770106
11.25,76.25,2012,1309.517618715763
11.25,76.25,2013,2281.1134019345045
11.25,76.25,2014,2180.8823096752167
11.25,76.25,2015,1147.9624114781618
11.25,76.25,2016,933.3528028875589
11.25,76.25,2017,1301.850100517273
11.25,76.25,2018,2474.699288636446
11.25,76.25,2019,2249.938341192901
11.25,76.25,2020,2372.585945442319
11.25,76.25,2021,1557.8674442321062
11.25,76.25,2022,2160.4621601998806
11.25,76.25,2023,832.477047784254
11.5,75.75,1901,3590.897878110409
11.5,75.75,1902,3350.6944419145584
11.5,75.75,1903,3456.375439286232
11.5,75.75,1904,3667.6419727876782
11.5,75.75,1905,2852.474393285811
11.5,75.75,1906,2718.638687811792
11.5,75.75,1907,4511.457067281008
11.5,75.75,1908,3039.7884936332703
11.5,75.75,1909,3235.0314465761185
11.5,75.75,1910,3135.5544409155846
11.5,75.75,1911,3174.5922671705484
11.5,75.75,1912,4025.004567682743
11.5,75.75,1913,2832.900607302785
11.5,75.75,1914,3031.217174783349
11.5,75.75,1915,3301.1677516549826
11.5,75.75,1916,3362.219299212098
11.5,75.75,1917,2524.771297752857
11.5,75.75,1918,1533.2614332586527
11.5,75.75,1919,2933.665385186672
11.5,75.75,1920,3542.1085067391396
11.5,75.75,1921,3254.3659006357193
11.5,75.75,1922,3371.9914609342813
11.5,75.75,1923,4866.263436362147
11.5,75.75,1924,5253.441669791937
11.5,75.75,1925,3192.642594590783
11.5,75.75,1926,3732.377745807171
11.5,75.75,1927,3599.976836755872
11.5,75.75,1928,2585.3946722894907
11.5,75.75,1929,3673.534090399742
11.5,75.75,1930,2547.172356903553
11.5,75.75,1931,3971.1231886595488
11.5,75.75,1932,3279.244086638093
11.5,75.75,1933,4038.5753683298826
11.5,75.75,1934,2637.702502898872
11.5,75.75,1935,2728.5169753059745
11.5,75.75,1936,3066.9817946255207
11.5,75.75,1937,2652.1076334118843
11.5,75.75,1938,3020.773190200329
11.5,75.75,1939,2947.4670075774193
11.5,75.75,1940,3407.3989629149437
11.5,75.75,1941,3170.5763284415007
11.5,75.75,1942,3429.6265098154545
11.5,75.75,1943,3080.7820516452193
11.5,75.75,1944,2515.55530038476
11.5,75.75,1945,3074.101472198963
11.5,75.75,1946,4131.134780436754
11.5,75.75,1947,3597.040855526924
11.5,75.75,1948,3340.1556730121374
11.5,75.75,1949,3668.1373829245567
11.5,75.75,1950,3598.0636021643877
11.5,75.75,1951,2757.797560840845
11.5,75.75,1952,2537.6007491350174
11.5,75.75,1953,3255.9031518250704
11.5,75.75,1954,3721.3749520778656
11.5,75.75,1955,2673.832660034299
11.5,75.75,1956,2814.1079638004303
11.5,75.75,1957,3351.311135560274
11.5,75.75,1958,3199.273315370083
11.5,75.75,1959,4493.753320217133
11.5,75.75,1960,2576.276546880603
11.5,75.75,1961,6434.154812216759
11.5,75.75,1962,1463.4439209848642
11.5,75.75,1963,2643.8589282631874
11.5,75.75,1964,3501.7618484050035
11.5,75.75,1965,2445.4226838946342
11.5,75.75,1966,2350.5334753394127
11.5,75.75,1967,2722.5204237774014
11.5,75.75,1968,3705.992141202092
11.5,75.75,1969,2676.096622735262
11.5,75.75,1970,2887.8945642858744
11.5,75.75,1971,3166.2654614299536
11.5,75.75,1972,2130.723490193486
11.5,75.75,1973,2668.8660849556327
11.5,75.75,1974,3347.515096977353
11.5,75.75,1975,3584.5748282521963
11.5,75.75,1976,1926.0052191615105
11.5,75.75,1977,3587.2247255071998
11.5,75.75,1978,3858.6755452901125
11.5,75.75,1979,2700.533677265048
11.5,75.75,1980,2437.948631361127
11.5,75.75,1981,2723.291261896491
11.5,75.75,1982,2528.2972686737776
11.5,75.75,1983,2947.780973672867
11.5,75.75,1984,2188.9905145913363
11.5,75.75,1985,2266.700121343136
11.5,75.75,1986,2162.085104048252
11.5,75.75,1987,1602.4100255817175
11.5,75.75,1988,1258.2641377002
11.5,75.75,1989,1444.0945779532194
11.5,75.75,1990,1439.903249412775
11.5,75.75,1991,2057.029594220221
11.5,75.75,1992,2405.7988578677177
11.5,75.75,1993,1479.67034304142
11.5,75.75,1994,2369.7495307326317
11.5,75.75,1995,2034.8262862116098
11.5,75.75,1996,1825.911936312914
11.5,75.75,1997,3325.7815457209945
11.5,75.75,1998,1965.8021829128265
11.5,75.75,1999,1713.7488853931427
11.5,75.75,2000,2343.4858936294913
11.5,75.75,2001,2003.1342239677906
11.5,75.75,2002,1818.4270757734776
11.5,75.75,2003,1922.665187202394
11.5,75.75,2004,2609.6988200694323
11.5,75.75,2005,1050.5422579199076
11.5,75.75,2006,1752.7134173959494
11.5,75.75,2007,2201.8899553120136
11.5,75.75,2008,1329.156968459487
11.5,75.75,2009,1951.4343820214272
11.5,75.75,2010,1818.3742875158787
11.5,75.75,2011,2736.2954760044813
11.5,75.75,2012,1848.658189728856
11.5,75.75,2013,3344.3350453078747
11.5,75.75,2014,3044.8077972084284
11.5,75.75,2015,2181.1308395415545
11.5,75.75,2016,1216.0619345903397
11.5,75.75,2017,2217.6525451242924
11.5,75.75,2018,3403.2286447137594
11.5,75.75,2019,3119.781380407512
11.5,75.75,2020,3018.699629880488
11.5,75.75,2021,2189.3962844461203
11.5,75.75,2022,2596.9591002762318
11.5,75.75,2023,1959.8048824556172
11.5,76.0,1901,3650.93282020092
11.5,76.0,1902,3210.715175449848
11.5,76.0,1903,3538.8156192302704
11.5,76.0,1904,3916.876711666584
11.5,76.0,1905,2936.915852636099
11.5,76.0,1906,2786.289280831814
11.5,76.0,1907,4317.792314991355
11.5,76.0,1908,2678.431136727333
11.5,76.0,1909,3094.598619699478
11.5,76.0,1910,3049.430028140545
11.5,76.0,1911,3439.5337342843413
11.5,76.0,1912,3824.752724468708
11.5,76.0,1913,2936.179433479905
11.5,76.0,1914,2985.0633755475283
11.5,76.0,1915,3388.61999155581
11.5,76.0,1916,3396.9464570879936
11.5,76.0,1917,2621.470426350832
11.5,76.0,1918,1501.6256212815642
11.5,76.0,1919,3093.8508696854115
11.5,76.0,1920,3387.3570915460587
11.5,76.0,1921,3617.856109082699
11.5,76.0,1922,3082.4021194577217
11.5,76.0,1923,5130.133077606559
11.5,76.0,1924,5338.8835249096155
11.5,76.0,1925,3031.9604974985123
11.5,76.0,1926,3893.4840069413185
11.5,76.0,1927,3575.4213141202927
11.5,76.0,1928,2703.621764779091
11.5,76.0,1929,3551.229819625616
11.5,76.0,1930,2556.8455503582954
11.5,76.0,1931,3896.041223526001
11.5,76.0,1932,3371.3041535019875
11.5,76.0,1933,3960.8377205729485
11.5,76.0,1934,2598.1240879297256
11.5,76.0,1935,2689.7146116495132
11.5,76.0,1936,2966.129558444023
11.5,76.0,1937,2328.653534889221
11.5,76.0,1938,2682.750088483095
11.5,76.0,1939,2915.103653073311
11.5,76.0,1940,3321.5043988972902
11.5,76.0,1941,3481.83759573102
11.5,76.0,1942,3431.9625993222
11.5,76.0,1943,3072.8027171343565
11.5,76.0,1944,2615.752772629261
11.5,76.0,1945,2987.699095785618
11.5,76.0,1946,3781.5559070706367
11.5,76.0,1947,3513.907778978348
11.5,76.0,1948,3602.068160176277
11.5,76.0,1949,3603.3181653022766
11.5,76.0,1950,3357.1149751767516
11.5,76.0,1951,2615.114068135619
11.5,76.0,1952,2299.2243124246597
11.5,76.0,1953,3339.1841761767864
11.5,76.0,1954,3353.912358045578
11.5,76.0,1955,2466.7636203616858
11.5,76.0,1956,2813.572596371174
11.5,76.0,1957,3370.214348822832
11.5,76.0,1958,3738.399315148592
11.5,76.0,1959,4562.570721566677
11.5,76.0,1960,2278.4726380705833
11.5,76.0,1961,5895.336233884096
11.5,76.0,1962,1067.1824187487364
11.5,76.0,1963,2674.0808742642403
11.5,76.0,1964,3793.752160780132
11.5,76.0,1965,2522.3872532844543
11.5,76.0,1966,2580.141298942268
11.5,76.0,1967,2859.1669313013554
11.5,76.0,1968,3305.6625902056694
11.5,76.0,1969,2940.4473010003567
11.5,76.0,1970,2687.589634001255
11.5,76.0,1971,2696.112865999341
11.5,76.0,1972,2007.63423666358
11.5,76.0,1973,1847.9198705852032
11.5,76.0,1974,2405.683858729899
11.5,76.0,1975,2779.4808020442724
11.5,76.0,1976,2128.491677083075
11.5,76.0,1977,2876.7898732423782
11.5,76.0,1978,2553.1155598163605
11.5,76.0,1979,2172.1161841750145
11.5,76.0,1980,2775.3882516771555
11.5,76.0,1981,2863.33758251369
11.5,76.0,1982,1795.209656842053
11.5,76.0,1983,2466.350187435746
11.5,76.0,1984,2128.1325473338366
11.5,76.0,1985,1655.205902069807
11.5,76.0,1986,1703.8733088970184
11.5,76.0,1987,1225.2361972332
11.5,76.0,1988,1178.5436817333102
11.5,76.0,1989,1377.8137075453997
11.5,76.0,1990,1393.4796581789851
11.5,76.0,1991,1991.4101663827896
11.5,76.0,1992,2406.895546093583
11.5,76.0,1993,1392.4000422805548
11.5,76.0,1994,2201.3760205060244
11.5,76.0,1995,1790.2420038431883
11.5,76.0,1996,1745.1895801723003
11.5,76.0,1997,2854.3218141645193
11.5,76.0,1998,1919.2647697031498
11.5,76.0,1999,1461.672617584467
11.5,76.0,2000,2337.0612527132034
11.5,76.0,2001,1733.4599795937538
11.5,76.0,2002,1490.8913848251104
11.5,76.0,2003,1363.240659341216
11.5,76.0,2004,2505.282321676612
11.5,76.0,2005,852.4744557589293
11.5,76.0,2006,1746.6809246987104
11.5,76.0,2007,2008.9213896095753
11.5,76.0,2008,1316.259066812694
11.5,76.0,2009,1885.1765719130635
11.5,76.0,2010,1675.3916381299496
11.5,76.0,2011,2500.5563667416573
11.5,76.0,2012,1729.3761837631464
11.5,76.0,2013,3268.063435472548
11.5,76.0,2014,3211.670368760824
11.5,76.0,2015,2100.5901993364096
11.5,76.0,2016,916.8508525192738
11.5,76.0,2017,1841.2507202923298
11.5,76.0,2018,3288.816025495529
11.5,76.0,2019,2528.0009194239974
11.5,76.0,2020,2386.359190799296
11.5,76.0,2021,1811.9434916079044
11.5,76.0,2022,2382.667712301016
11.5,76.0,2023,1498.8420798350126
11.75,75.5,1901,3041.192476645112
11.75,75.5,1902,3078.922948732972
11.75,75.5,1903,2965.630936920643
11.75,75.5,1904,3014.4960315674543
11.75,75.5,1905,2492.620497867465
11.75,75.5,1906,2294.6940345689654
11.75,75.5,1907,3993.963733546436
11.75,75.5,1908,3298.035608127713
11.75,75.5,1909,2895.642990231514
11.75,75.5,1910,2689.9109161794186
11.75,75.5,1911,2497.1621350049973
11.75,75.5,1912,3773.4827048778534
11.75,75.5,1913,2408.0610591620207
11.75,75.5,1914,3000.990095168352
11.75,75.5,1915,2618.1389059722424
11.75,75.5,1916,2949.390976756811
11.75,75.5,1917,2340.6313737779856
11.75,75.5,1918,1497.9230724573135
11.75,75.5,1919,2420.615565061569
11.75,75.5,1920,3245.2699525356293
11.75,75.5,1921,2633.883728399873
11.75,75.5,1922,3302.74336899817
11.75,75.5,1923,3966.9327431172132
11.75,75.5,1924,4442.666461884975
11.75,75.5,1925,3087.425846785307
11.75,75.5,1926,2991.0374331623316
11.75,75.5,1927,2991.21372012794
11.75,75.5,1928,2141.076823979616
11.75,75.5,1929,3342.3552939221263
11.75,75.5,1930,2361.0477283149958
11.75,75.5,1931,3694.9077630490065
11.75,75.5,1932,2388.457220390439
11.75,75.5,1933,3514.0144484490156
11.75,75.5,1934,2476.481037348509
11.75,75.5,1935,2386.1102832704782
11.75,75.5,1936,2897.804250791669
11.75,75.5,1937,2857.3696898967028
11.75,75.5,1938,2954.0156152695417
11.75,75.5,1939,2484.961503982544
11.75,75.5,1940,3131.4147707372904
11.75,75.5,1941,2460.5170914828777
11.75,75.5,1942,3017.382474526763
11.75,75.5,1943,2549.559114485979
11.75,75.5,1944,2418.9917005077004
11.75,75.5,1945,2496.7260424420238
11.75,75.5,1946,3723.331327110529
11.75,75.5,1947,3019.0796736180782
11.75,75.5,1948,2755.5776471942663
11.75,75.5,1949,3190.191903308034
11.75,75.5,1950,3127.116364687681
11.75,75.5,1951,2607.682403445244
11.75,75.5,1952,1986.2785890251398
11.75,75.5,1953,2546.5552874952555
11.75,75.5,1954,3535.188547372818
11.75,75.5,1955,2593.4961198568344
11.75,75.5,1956,2491.169194743037
11.75,75.5,1957,3562.79644882679
11.75,75.5,1958,3064.8046745359898
11.75,75.5,1959,3746.3784010112286
11.75,75.5,1960,1999.7642641663551
11.75,75.5,1961,4310.735090062022
11.75,75.5,1962,1934.2671087384224
11.75,75.5,1963,2426.877326235175
11.75,75.5,1964,2371.18916567415
11.75,75.5,1965,2210.2204591333866
11.75,75.5,1966,1901.0761004388332
11.75,75.5,1967,2365.398776113987
11.75,75.5,1968,3760.8251326978207
11.75,75.5,1969,2297.2633995860815
11.75,75.5,1970,2569.359680905938
11.75,75.5,1971,2784.9030924737453
11.75,75.5,1972,2221.255547180772
11.75,75.5,1973,2888.5370076298714
11.75,75.5,1974,3274.6406868994236
11.75,75.5,1975,3521.0625815689564
11.75,75.5,1976,2277.0248208343983
11.75,75.5,1977,3077.208128646016
11.75,75.5,1978,3713.3282005786896
11.75,75.5,1979,2784.7980881482363
11.75,75.5,1980,2336.2054656744003
11.75,75.5,1981,3684.7459477707744
11.75,75.5,1982,2974.430096387863
11.75,75.5,1983,3785.1533462405205
11.75,75.5,1984,2631.135875687003
11.75,75.5,1985,2700.6139763742685
11.75,75.5,1986,2574.1236412525177
11.75,75.5,1987,1542.7482343167067
11.75,75.5,1988,2889.709797427058
11.75,75.5,1989,2657.7544097304344
11.75,75.5,1990,2055.9071026667953
11.75,75.5,1991,2883.9092991650105
11.75,75.5,1992,2935.9339701905847
11.75,75.5,1993,2186.132216207683
11.75,75.5,1994,3350.166326984763
11.75,75.5,1995,2125.217577904463
11.75,75.5,1996,2447.9280470088124
11.75,75.5,1997,3467.612978234887
11.75,75.5,1998,2583.0149523317814
11.75,75.5,1999,2182.4766241014004
11.75,75.5,2000,1994.959448248148
11.75,75.5,2001,1994.6540431976318
11.75,75.5,2002,1696.0784956738353
11.75,75.5,2003,2025.4450027495623
11.75,75.5,2004,2146.576723009348
11.75,75.5,2005,2708.6332434415817
11.75,75.5,2006,2394.9906990379095
11.75,75.5,2007,3353.677068412304
11.75,75.5,2008,2231.6346425414085
11.75,75.5,2009,3066.1789096444845
11.75,75.5,2010,2631.578966706991
11.75,75.5,2011,2889.878650903702
11.75,75.5,2012,2151.7419058680534
11.75,75.5,2013,3529.195370748639
11.75,75.5,2014,3006.204043596983
11.75,75.5,2015,2221.07020765543
11.75,75.5,2016,2155.500138193369
11.75,75.5,2017,2599.672187745571
11.75,75.5,2018,3060.2592605799437
11.75,75.5,2019,3658.2745608389378
11.75,75.5,2020,3621.947705641389
11.75,75.5,2021,1962.6214938759804
11.75,75.5,2022,2305.7130065262318
11.75,75.5,2023,2070.235653925687
11.75,75.75,1901,3033.632445551455
11.75,75.75,1902,2951.7134912014008
11.75,75.75,1903,2972.524350851774
11.75,75.75,1904,3093.129300162196
11.75,75.75,1905,2344.204751700163
11.75,75.75,1906,2398.6500056535006
11.75,75.75,1907,3668.3462094143033
11.75,75.75,1908,2656.019690565765
11.75,75.75,1909,2536.754547342658
11.75,75.75,1910,2629.4883258640766
11.75,75.75,1911,2753.613930284977
11.75,75.75,1912,3403.104196280241
11.75,75.75,1913,2419.659296989441
11.75,75.75,1914,2641.6138042211533
11.75,75.75,1915,2613.151503637433
11.75,75.75,1916,2785.7994145154953
11.75,75.75,1917,2031.4645368903875
11.75,75.75,1918,1297.563949778676
11.75,75.75,1919,2419.1899602115154
11.75,75.75,1920,3031.1554381102324
11.75,75.75,1921,2808.449133813381
11.75,75.75,1922,2926.64820856601
11.75,75.75,1923,4199.255979195237
11.75,75.75,1924,4719.503649458289
11.75,75.75,1925,2986.2097726538777
11.75,75.75,1926,2927.8622899279
11.75,75.75,1927,3104.1657302975655
11.75,75.75,1928,2087.862781152129
11.75,75.75,1929,3209.677072942257
11.75,75.75,1930,2205.1984252408147
11.75,75.75,1931,3257.294181972742
11.75,75.75,1932,2551.6706218868494
11.75,75.75,1933,3407.2087632864714
11.75,75.75,1934,2303.8319484591484
11.75,75.75,1935,2260.090335652232
11.75,75.75,1936,2657.420839548111
11.75,75.75,1937,2061.8054204806685
11.75,75.75,1938,2520.5080964416265
11.75,75.75,1939,2363.858474701643
11.75,75.75,1940,2755.5043015629053
11.75,75.75,1941,2566.480951681733
11.75,75.75,1942,2828.493845447898
11.75,75.75,1943,2431.349100843072
11.75,75.75,1944,2113.4848959222436
11.75,75.75,1945,2534.9531549960375
11.75,75.75,1946,3595.9658937603235
11.75,75.75,1947,2794.940684556961
11.75,75.75,1948,2631.093581944704
11.75,75.75,1949,2789.7664631456137
11.75,75.75,1950,2901.1081085056067
11.75,75.75,1951,2346.0071171820164
11.75,75.75,1952,1964.9407415166497
11.75,75.75,1953,2770.9143818616867
11.75,75.75,1954,3237.1760309636593
11.75,75.75,1955,2013.4909133911133
11.75,75.75,1956,2572.7490673065186
11.75,75.75,1957,2960.782980173826
11.75,75.75,1958,2632.4062491878867
11.75,75.75,1959,3589.412949025631
11.75,75.75,1960,1922.2428325265646
11.75,75.75,1961,3972.859591603279
11.75,75.75,1962,775.5528070032597
11.75,75.75,1963,2148.6050199866295
11.75,75.75,1964,2807.7525992691517
11.75,75.75,1965,1916.9924844652414
11.75,75.75,1966,1701.4667879194021
11.75,75.75,1967,2017.725566983223
11.75,75.75,1968,2919.268570691347
11.75,75.75,1969,2233.170664101839
11.75,75.75,1970,2127.028229922056
11.75,75.75,1971,2468.0712593495846
11.75,75.75,1972,1788.378752619028
11.75,75.75,1973,2614.258720546961
11.75,75.75,1974,2961.428615242243
11.75,75.75,1975,3099.9789977371693
11.75,75.75,1976,1771.9709108918905
11.75,75.75,1977,2960.73070114851
11.75,75.75,1978,3165.5609309077263
11.75,75.75,1979,2096.7517895027995
11.75,75.75,1980,2240.521306335926
11.75,75.75,1981,2052.942929558456
11.75,75.75,1982,1881.2015791535378
11.75,75.75,1983,2601.3651958703995
11.75,75.75,1984,2325.5098862349987
11.75,75.75,1985,1797.9043140411377
11.75,75.75,1986,1724.4327328056097
11.75,75.75,1987,1124.757396697998
11.75,75.75,1988,1187.5192600861192
11.75,75.75,1989,1531.2474678605795
11.75,75.75,1990,1587.5417733043432
11.75,75.75,1991,2179.4392990469933
11.75,75.75,1992,2532.8285406529903
11.75,75.75,1993,1709.9957239031792
11.75,75.75,1994,2547.3360999822617
11.75,75.75,1995,1560.92263533175
11.75,75.75,1996,1733.2263327538967
11.75,75.75,1997,2454.2880213558674
11.75,75.75,1998,1779.7191347330809
11.75,75.75,1999,1973.386082790792
11.75,75.75,2000,2153.4158807992935
11.75,75.75,2001,1681.8145615383983
11.75,75.75,2002,1520.6100499033928
11.75,75.75,2003,1379.1235290020704
11.75,75.75,2004,1761.3628991395235
11.75,75.75,2005,1156.8081063181162
11.75,75.75,2006,2266.926700115204
11.75,75.75,2007,2338.956779897213
11.75,75.75,2008,1771.086073577404
11.75,75.75,2009,2116.7233568131924
11.75,75.75,2010,1411.185032337904
11.75,75.75,2011,2801.2550062537193
11.75,75.75,2012,2025.385113865137
11.75,75.75,2013,2621.917906396091
11.75,75.75,2014,2272.408943839371
11.75,75.75,2015,1602.1546406969428
11.75,75.75,2016,1220.1281476914883
11.75,75.75,2017,1711.8425015211105
11.75,75.75,2018,3186.6957483291626
11.75,75.75,2019,2343.781220778823
11.75,75.75,2020,2134.30786152184
11.75,75.75,2021,1787.3016575872898
11.75,75.75,2022,2238.582031533122
11.75,75.75,2023,1387.8928599376231
11.75,76.0,1901,2605.608881920576
11.75,76.0,1902,2449.4492137134075
11.75,76.0,1903,2677.576737642288
11.75,76.0,1904,2831.2026217877865
11.75,76.0,1905,2035.5904047191143
11.75,76.0,1906,2206.40611153841
11.75,76.0,1907,3205.8608735203743
11.75,76.0,1908,2096.6276344656944
11.75,76.0,1909,2207.2983477711678
11.75,76.0,1910,2314.5705905258656
11.75,76.0,1911,2540.9715535342693
11.75,76.0,1912,2954.9597446620464
11.75,76.0,1913,2091.3527448922396
11.75,76.0,1914,2269.169406592846
11.75,76.0,1915,2424.996037006378
11.75,76.0,1916,2405.098135918379
11.75,76.0,1917,1745.3478935062885
11.75,76.0,1918,1110.4041013866663
11.75,76.0,1919,2234.691837489605
11.75,76.0,1920,2621.5386058688164
11.75,76.0,1921,2658.428458929062
11.75,76.0,1922,2427.019530981779
11.75,76.0,1923,3921.36013764143
11.75,76.0,1924,4255.057409644127
11.75,76.0,1925,2643.3349768072367
11.75,76.0,1926,2743.9387753009796
11.75,76.0,1927,2718.432986050844
11.75,76.0,1928,1848.4860165715218
11.75,76.0,1929,2724.2773504555225
11.75,76.0,1930,1913.2960416078568
11.75,76.0,1931,2814.9548407197
11.75,76.0,1932,2358.7522720992565
11.75,76.0,1933,3143.374831214547
11.75,76.0,1934,2132.450027242303
11.75,76.0,1935,2043.9721819013357
11.75,76.0,1936,2407.1837547421455
11.75,76.0,1937,1763.259282797575
11.75,76.0,1938,2115.0974074602127
11.75,76.0,1939,2113.650991886854
11.75,76.0,1940,2593.4545836150646
11.75,76.0,1941,2528.969010874629
11.75,76.0,1942,2598.336972504854
11.75,76.0,1943,2280.05222299695
11.75,76.0,1944,1903.2337930202484
11.75,76.0,1945,2241.953650996089
11.75,76.0,1946,3231.9458202272654
11.75,76.0,1947,2555.9789420366287
11.75,76.0,1948,2591.4901039749384
11.75,76.0,1949,2569.8566251695156
11.75,76.0,1950,2693.6735627502203
11.75,76.0,1951,2077.2901926487684
11.75,76.0,1952,832.8736821115017
11.75,76.0,1953,1391.8520056158304
11.75,76.0,1954,1284.5744251385331
11.75,76.0,1955,995.2594139277935
11.75,76.0,1956,1145.82056619972
11.75,76.0,1957,1001.8168925717473
11.75,76.0,1958,1153.048337124288
11.75,76.0,1959,2236.9571220874786
11.75,76.0,1960,1260.4315415471792
11.75,76.0,1961,1859.1628975272179
11.75,76.0,1962,2291.224550575018
11.75,76.0,1963,917.294289894402
11.75,76.0,1964,1303.8919832333922
11.75,76.0,1965,1040.028656952083
11.75,76.0,1966,956.584672421217
11.75,76.0,1967,875.5343268290162
11.75,76.0,1968,1258.1893860399723
11.75,76.0,1969,985.053475573659
11.75,76.0,1970,773.6391017884016
11.75,76.0,1971,913.8789045214653
11.75,76.0,1972,855.2316019684076
11.75,76.0,1973,979.6983721852303
11.75,76.0,1974,1120.0830259397626
11.75,76.0,1975,1289.9739291965961
11.75,76.0,1976,914.6729430258274
11.75,76.0,1977,1532.1404412463307
11.75,76.0,1978,1225.6919153779745
11.75,76.0,1979,1298.4971999377012
11.75,76.0,1980,1250.8696247935295
11.75,76.0,1981,1197.8259663060308
11.75,76.0,1982,1420.7011751532555
11.75,76.0,1983,1194.165738850832
11.75,76.0,1984,1206.9007881730795
11.75,76.0,1985,890.5910358130932
11.75,76.0,1986,899.7611392438412
11.75,76.0,1987,551.1383695453405
11.75,76.0,1988,617.79944267869
11.75,76.0,1989,848.9799504131079
11.75,76.0,1990,688.1472198963165
11.75,76.0,1991,1180.6394536942244
11.75,76.0,1992,1277.7337466925383
11.75,76.0,1993,820.233709782362
11.75,76.0,1994,1213.0408824384212
11.75,76.0,1995,914.778638496995
11.75,76.0,1996,987.1999056041241
11.75,76.0,1997,2372.653465643525
11.75,76.0,1998,999.577255949378
11.75,76.0,1999,1216.6312178373337
11.75,76.0,2000,1304.95513831079
11.75,76.0,2001,958.6265395656228
11.75,76.0,2002,855.5715808719397
11.75,76.0,2003,802.6029505729675
11.75,76.0,2004,1781.153561770916
11.75,76.0,2005,750.6312092840672
11.75,76.0,2006,1057.204960078001
11.75,76.0,2007,1223.5398671925068
11.75,76.0,2008,812.9276388138533
11.75,76.0,2009,1195.9887115359306
11.75,76.0,2010,1300.9849695563316
11.75,76.0,2011,2268.146783232689
11.75,76.0,2012,1709.7353707551956
11.75,76.0,2013,1449.5165607482195
11.75,76.0,2014,1361.8536358624697
11.75,76.0,2015,1143.997436389327
11.75,76.0,2016,808.244003161788
11.75,76.0,2017,1281.5499992370605
11.75,76.0,2018,1971.8856608271599
11.75,76.0,2019,1813.9980520308018
11.75,76.0,2020,1433.0208502858877
11.75,76.0,2021,1006.646337211132
11.75,76.0,2022,1792.3535575270653
11.75,76.0,2023,1057.1258772462606
11.75,76.25,1901,1560.700563043356
11.75,76.25,1902,1482.305226571858
11.75,76.25,1903,1881.116313405335
11.75,76.25,1904,1571.4350380152464
11.75,76.25,1905,1344.071419596672
11.75,76.25,1906,1482.9590204805136
11.75,76.25,1907,1642.57035779953
11.75,76.25,1908,1096.379484191537
11.75,76.25,1909,1251.4569472000003
11.75,76.25,1910,1467.55245269835
11.75,76.25,1911,1506.857798755169
11.75,76.25,1912,1375.8489178419113
11.75,76.25,1913,1295.9471832886338
11.75,76.25,1914,1539.5749662071466
11.75,76.25,1915,1438.5525951236486
11.75,76.25,1916,1433.4756030738354
11.75,76.25,1917,1259.9737088680267
11.75,76.25,1918,532.8189649954438
11.75,76.25,1919,1303.6612705886364
11.75,76.25,1920,1566.8345224559307
11.75,76.25,1921,1841.8635448217392
11.75,76.25,1922,1133.2596692740917
11.75,76.25,1923,2010.6212231367826
11.75,76.25,1924,2329.946267515421
11.75,76.25,1925,1133.1505141705275
11.75,76.25,1926,1432.5325649827719
11.75,76.25,1927,1488.0459115207195
11.75,76.25,1928,1133.4173212647438
11.75,76.25,1929,1401.4726751297712
11.75,76.25,1930,1229.803317092359
11.75,76.25,1931,1411.9214918911457
11.75,76.25,1932,1147.654701307416
11.75,76.25,1933,1685.3888065591455
11.75,76.25,1934,1163.6451350674033
11.75,76.25,1935,1206.646242648363
11.75,76.25,1936,1308.6360974311829
11.75,76.25,1937,1055.8602083697915
11.75,76.25,1938,984.5561063587666
11.75,76.25,1939,1318.5215980634093
11.75,76.25,1940,1645.576167114079
11.75,76.25,1941,1615.543826714158
11.75,76.25,1942,1518.1411922723055
11.75,76.25,1943,1326.6774576082826
11.75,76.25,1944,932.5345034003258
11.75,76.25,1945,1127.747598528862
11.75,76.25,1946,1802.99239346385
11.75,76.25,1947,1210.8959510922432
11.75,76.25,1948,1490.8463661968708
11.75,76.25,1949,1143.5986340641975
11.75,76.25,1950,1367.6182818859816
11.75,76.25,1951,1161.3166435956955
11.75,76.25,1952,358.5689067542553
11.75,76.25,1953,756.8559487015009
11.75,76.25,1954,543.1298644393682
11.75,76.25,1955,300.7756574600935
11.75,76.25,1956,477.7822837382555
11.75,76.25,1957,384.1092659085989
11.75,76.25,1958,642.815654873848
11.75,76.25,1959,779.598442286253
11.75,76.25,1960,385.28319688141346
11.75,76.25,1961,782.3028716444969
11.75,76.25,1962,1923.687056005001
11.75,76.25,1963,454.9661595225334
11.75,76.25,1964,682.3576205670834
11.75,76.25,1965,405.69435692578554
11.75,76.25,1966,737.8035005256534
11.75,76.25,1967,717.857221364975
11.75,76.25,1968,666.0509121716022
